CP	Nom	Population	Categorie
59330	Limont-Fontaine	581	3
59330	Boussières-sur-Sambre	526	3
59350	Saint-André-lez-Lille	11524	2
59360	Saint-Souplet	1292	3
59360	Neuvilly	1061	3
59360	Catillon-sur-Sambre	818	3
59360	Pommereuil	768	3
59360	Ors	657	3
59360	Bazuel	553	3
59370	Mons-en-Barœul	21361	2
59380	Bergues	3898	3
59380	Armbouts-Cappel	2468	3
59380	Warhem	2061	3
59380	Bierne	1674	3
59380	Spycker	1641	3
59380	Steene	1290	3
59380	Quaëdypre	1142	3
59380	Socx	956	3
59380	Crochte	704	3
59380	West-Cappel	578	3
59390	Lys-lez-Lannoy	13378	2
59390	Toufflers	3988	3
59390	Lannoy	1793	3
59400	Cambrai	32770	2
59400	Awoingt	775	3
59400	Cauroir	582	3
59410	Anzin	13479	2
59420	Mouvaux	13477	2
59440	Avesnes-sur-Helpe	4995	3
59440	Avesnelles	2486	3
59440	Dompierre-sur-Helpe	914	3
59440	Saint-Hilaire-sur-Helpe	779	3
59440	Dourlers	559	3
59440	Sémeries	547	3
59450	Sin-le-Noble	16027	2
59460	Jeumont	9703	3
59470	Wormhout	5308	3
59470	Esquelbecq	2121	3
59470	Herzeele	1557	3
59470	Bollezeele	1421	3
59470	Houtkerque	997	3
59470	Bambecque	739	3
59470	Ledringhem	679	3
59470	Merckeghem	569	3
59470	Volckerinckhove	523	3
59480	La Bassée	6304	3
59480	Illies	1414	3
59490	Somain	12462	2
59490	Bruille-lez-Marchiennes	1333	3
59491	Villeneuve-d'Ascq	62681	2
59492	Hoymille	3197	3
59495	Leffrinckoucke	4446	3
59496	Salomé	2976	3
59496	Hantay	1103	3
59500	Douai	41915	2
59510	Hem	17988	2
59510	Forest-sur-Marque	1452	3
59520	Marquette-lez-Lille	10029	2
59530	Le Quesnoy	5006	3
59530	Englefontaine	1297	3
59530	Villers-Pol	1237	3
59530	Louvignies-Quesnoy	953	3
59530	Jolimetz	875	3
59530	Beaudignies	569	3
59530	Orsinval	543	3
59540	Caudry	14582	2
59540	Béthencourt	760	3
59540	Inchy	732	3
59550	Landrecies	3556	3
59550	Maroilles	1442	3
59550	Prisches	992	3
59550	Fontaine-au-Bois	671	3
59551	Attiches	2290	3
59551	Tourmignies	682	3
59552	Courchelettes	2711	3
59553	Cuincy	6602	3
59553	Lauwin-Planque	1796	3
59553	Esquerchin	891	3
59554	Neuville-Saint-Rémy	3789	3
59560	Comines	12637	2
59570	Bavay	3480	3
59570	La Longueville	2160	3
59570	Taisnières-sur-Hon	926	3
59570	Bellignies	883	3
59570	Houdain-lez-Bavay	883	3
59570	Hon-Hergies	820	3
59570	Obies	707	3
59570	Mecquignies	674	3
59580	Aniche	10509	2
59580	Émerchicourt	872	3
59590	Raismes	12687	2
59600	Maubeuge	31103	2
59600	Assevent	1798	3
59600	Villers-Sire-Nicole	998	3
59600	Élesmes	926	3
59600	Vieux-Reng	862	3
59600	Gognies-Chaussée	786	3
59600	Mairieux	786	3
59610	Fourmies	12608	2
59610	Féron	564	3
59620	Aulnoye-Aymeries	8692	3
59620	Leval	2379	3
59620	Monceau-Saint-Waast	514	3
59620	Saint-Remy-Chaussée	511	3
59630	Bourbourg	7032	3
59630	Brouckerque	1282	3
59630	Looberghe	1177	3
59630	Saint-Pierre-Brouck	1017	3
59670	Cassel	2287	3
59670	Winnezeele	1215	3
59670	Bavinchove	925	3
59670	Sainte-Marie-Cappel	836	3
59670	Noordpeene	786	3
59670	Oudezeele	665	3
59670	Zuytpeene	545	3
59680	Ferrière-la-Grande	5415	3
59680	Colleret	1677	3
59680	Ferrière-la-Petite	1035	3
59680	Cerfontaine	588	3
59690	Vieux-Condé	10172	2
59700	Marcq-en-Barœul	39591	2
59710	Pont-à-Marcq	2701	3
59710	Avelin	2564	3
59710	Mérignies	2533	3
59710	Ennevelin	2142	3
59720	Louvroil	6700	3
59730	Solesmes	4559	3
59730	Saint-Python	972	3
59730	Briastre	755	3
59740	Solre-le-Château	1798	3
59740	Felleries	1619	3
59740	Liessies	548	3
59750	Feignies	7184	3
59760	Grande-Synthe	20933	2
59770	Marly	11646	2
59780	Baisieux	4512	3
59780	Willems	3030	3
59780	Camphin-en-Pévèle	2115	3
59790	Ronchin	17971	2
59800	Lille	227533	1
59810	Lesquin	6383	3
59820	Gravelines	11470	2
59830	Cysoing	4672	3
59830	Bourghelles	1590	3
59830	Bachy	1477	3
59830	Wannehain	1104	3
59830	Louvil	857	3
59830	Bouvines	704	3
59830	Cobrieux	526	3
59840	Pérenchies	8196	3
59840	Lompret	2315	3
59840	Prémesques	2193	3
59850	Nieppe	7500	3
59860	Bruay-sur-l'Escaut	12122	2
59870	Bouvignies	1529	3
59870	Rieulay	1348	3
59870	Vred	1341	3
59870	Wandignies-Hamage	1254	3
59870	Tilloy-lez-Marchiennes	561	3
59870	Warlaing	554	3
59880	Saint-Saulve	11202	2
59890	Quesnoy-sur-Deûle	7048	3
59910	Bondues	9816	3
59920	Quiévrechain	6130	3
59940	Estaires	5955	3
59940	Le Doulieu	1404	3
59940	Neuf-Berquin	1235	3
59950	Auby	7498	3
59960	Neuville-en-Ferrain	10266	2
59970	Fresnes-sur-Escaut	7687	3
59970	Odomez	916	3
59980	Bertry	2222	3
59980	Troisvilles	835	3
59980	Honnechy	531	3
59990	Saultain	2079	3
59990	Sebourg	1914	3
59990	Préseau	1846	3
59990	Curgies	1075	3
59990	Estreux	978	3
59990	Maresches	892	3
59990	Rombies-et-Marchipont	773	3
60000	Allonne	1569	3
60000	Goincourt	1240	3
60000	Tillé	1097	3
60000	Aux Marais	736	3
60000	Frocourt	544	3
60100	Creil	33741	2
60110	Méru	13650	2
60110	Amblainville	1732	3
60110	Lormaison	1287	3
60110	Esches	1253	3
60112	Milly-sur-Thérain	1668	3
60112	Troissereux	1151	3
60112	Herchies	620	3
60113	Monchy-Humières	675	3
60117	Vaumoise	913	3
60119	Hénonville	794	3
60119	Neuville-Bosc	530	3
60120	Breteuil	4415	3
60120	Ansauvillers	1232	3
60120	Bonneuil-les-Eaux	818	3
60120	Esquennoy	733	3
60120	Paillart	600	3
60120	Hardivillers	586	3
60123	Bonneuil-en-Valois	1057	3
60126	Longueil-Sainte-Marie	1806	3
60126	Rivecourt	519	3
60127	Morienval	1015	3
60127	Fresnoy-la-Rivière	591	3
60128	Plailly	1678	3
60128	Mortefontaine	854	3
60129	Gilocourt	602	3
60129	Orrouy	579	3
60130	Saint-Just-en-Chaussée	5657	3
60130	Wavignies	1195	3
60130	Ravenel	1150	3
60130	Avrechy	1126	3
60130	Bulles	892	3
60130	Lieuvillers	646	3
60134	Villers-Saint-Sépulcre	952	3
60140	Liancourt	7207	3
60140	Mogneville	1522	3
60140	Bailleval	1474	3
60140	Rosoy	612	3
60140	Verderonne	546	3
60149	Saint-Crépin-Ibouvillers	1248	3
60150	Thourotte	4690	3
60150	Longueil-Annel	2431	3
60150	Le Plessis-Brion	1428	3
60150	Villers-sur-Coudun	1395	3
60150	Montmacq	1080	3
60150	Coudun	903	3
60150	Chevincourt	849	3
60150	Machemont	718	3
60150	Mélicocq	665	3
60153	Rethondes	734	3
60155	Beauvais	54189	2
60157	Élincourt-Sainte-Marguerite	907	3
60160	Montataire	12626	2
60160	Thiverny	1015	3
60170	Cambronne-lès-Ribécourt	1969	3
60170	Tracy-le-Mont	1711	3
60170	Carlepont	1449	3
60170	Tracy-le-Val	1050	3
60170	Saint-Léger-aux-Bois	807	3
60170	Pimprez	775	3
60170	Bailly	661	3
60173	Ivry-le-Temple	644	3
60175	Villeneuve-les-Sablons	1288	3
60180	Nogent-sur-Oise	18996	2
60190	Estrées-Saint-Denis	3553	3
60190	Arsy	781	3
60190	Bailleul-le-Soc	657	3
60190	Gournay-sur-Aronde	599	3
60190	Moyvillers	589	3
60190	Lachelle	578	3
60190	Sacy-le-Petit	534	3
60190	Francières	518	3
60200	Compiègne	39517	2
60200	Venette	2792	3
60200	Clairoix	2114	3
60220	Formerie	2091	3
60220	Moliens	1092	3
60220	Romescamps	559	3
60220	Blargies	504	3
60230	Chambly	9475	3
60240	Chaumont-en-Vexin	3082	3
60240	Jouy-sous-Thelle	1028	3
60240	Monneville	830	3
60240	Le Mesnil-Théribus	824	3
60240	Fresneaux-Montchevreuil	760	3
60240	Montagny-en-Vexin	616	3
60240	Liancourt-Saint-Pierre	557	3
60240	Lavilletertre	508	3
60250	Mouy	5239	3
60250	Bury	2974	3
60250	Balagny-sur-Thérain	1382	3
60250	Angy	1195	3
60250	Thury-sous-Clermont	684	3
60250	Hondainville	634	3
60250	Heilles	602	3
60260	Lamorlaye	9279	3
60270	Gouvieux	9409	3
60280	Margny-lès-Compiègne	8014	3
60290	Laigneville	4168	3
60290	Rantigny	2563	3
60290	Cauffry	2449	3
60290	Monchy-Saint-Éloi	2108	3
60290	Neuilly-sous-Clermont	1673	3
60290	Cambronne-lès-Clermont	1057	3
60300	Senlis	15845	2
60300	Avilly-Saint-Léonard	952	3
60300	Chamant	915	3
60300	Courteuil	632	3
60310	Lassigny	1397	3
60310	Thiescourt	759	3
60310	Beaulieu-les-Fontaines	593	3
60310	Lagny	546	3
60310	Cannectancourt	535	3
60320	Béthisy-Saint-Pierre	3270	3
60320	Béthisy-Saint-Martin	1096	3
60320	Néry	697	3
60330	Le Plessis-Belleville	3340	3
60330	Lagny-le-Sec	1988	3
60330	Silly-le-Long	1169	3
60340	Saint-Leu-d'Esserent	4702	3
60340	Villers-sous-Saint-Leu	2337	3
60350	Cuise-la-Motte	2160	3
60350	Trosly-Breuil	2129	3
60350	Attichy	1909	3
60350	Pierrefonds	1890	3
60350	Berneuil-sur-Aisne	1016	3
60350	Jaulzy	908	3
60350	Autrêches	748	3
60350	Vieux-Moulin	600	3
60360	Luchy	584	3
60360	Auchy-la-Montagne	515	3
60370	Hermes	2581	3
60370	Berthecourt	1633	3
60380	Songeons	1089	3
60390	Auneuil	2792	3
60390	Berneuil-en-Bray	788	3
60390	La Houssoye	582	3
60390	Auteuil	581	3
60400	Noyon	13593	2
60400	Crisolles	1038	3
60400	Cuts	941	3
60400	Salency	897	3
60400	Sempigny	852	3
60400	Ville	777	3
60400	Suzoy	533	3
60400	Appilly	519	3
60410	Verberie	4030	3
60410	Saintines	952	3
60410	Villeneuve-sur-Verberie	679	3
60410	Saint-Vaast-de-Longmont	625	3
60420	Tricot	1449	3
60420	Méry-la-Bataille	621	3
60420	Léglantiers	564	3
60430	Warluis	1141	3
60430	Ponchon	1094	3
60430	Abbecourt	781	3
60430	Le Coudray-sur-Thelle	523	3
60440	Nanteuil-le-Haudouin	3462	3
60440	Péroy-les-Gombries	1011	3
60440	Boissy-Fresnoy	975	3
60440	Brégy	592	3
60460	Précy-sur-Oise	3210	3
60480	Froissy	858	3
60480	Noyers-Saint-Martin	770	3
60480	Montreuil-sur-Brêche	531	3
60480	Abbeville-Saint-Lucien	523	3
60480	Saint-André-Farivillers	513	3
60490	Ressons-sur-Matz	1603	3
60490	Conchy-les-Pots	620	3
60490	Mareuil-la-Motte	619	3
60490	Cuvilly	612	3
60490	Margny-sur-Matz	511	3
60500	Chantilly	10959	2
60500	Vineuil-Saint-Firmin	1418	3
60510	Bresles	4322	3
60510	Laversines	1129	3
60510	Rochy-Condé	1028	3
60510	La Neuville-en-Hez	979	3
60510	Therdonne	950	3
60510	Haudivillers	801	3
60510	La Rue-Saint-Pierre	773	3
60510	Le Fay-Saint-Quentin	558	3
60510	Oroër	557	3
60520	La Chapelle-en-Serval	2932	3
60520	Thiers-sur-Thève	1094	3
60520	Pontarmé	876	3
60530	Neuilly-en-Thelle	3082	3
60530	Le Mesnil-en-Thelle	2288	3
60530	Ercuis	1409	3
60530	Crouy-en-Thelle	1098	3
60530	Fresnoy-en-Thelle	943	3
60540	Bornel	3568	3
60540	Puiseux-le-Hauberger	839	3
60540	Fosseuse	739	3
60540	Belle-Église	592	3
60550	Verneuil-en-Halatte	4500	3
60560	Orry-la-Ville	3398	3
60570	Andeville	3112	3
60570	Laboissière-en-Thelle	1274	3
60570	Mortefontaine-en-Thelle	844	3
60580	Coye-la-Forêt	3739	3
60590	Sérifontaine	2844	3
60590	Trie-Château	1503	3
60590	Talmontiers	747	3
60590	Flavacourt	689	3
60590	Lalande-en-Son	676	3
60590	Éragny-sur-Epte	596	3
60600	Clermont	10758	2
60600	Agnetz	2965	3
60600	Breuil-le-Vert	2905	3
60600	Breuil-le-Sec	2429	3
60600	Fitz-James	2399	3
60600	Catenoy	1017	3
60600	Nointel	1012	3
60600	Étouy	802	3
60600	Erquery	549	3
60610	Lacroix-Saint-Ouen	4402	3
60620	Betz	1071	3
60620	Acy-en-Multien	798	3
60640	Guiscard	1840	3
60640	Muirancourt	558	3
60650	Lachapelle-aux-Pots	1595	3
60650	Ons-en-Bray	1312	3
60650	Saint-Aubin-en-Bray	1002	3
60650	Rainvillers	871	3
60650	Savignies	708	3
60650	Senantes	683	3
60650	Hanvoile	622	3
60650	Le Mont-Saint-Adrien	597	3
60650	Blacourt	558	3
60660	Cires-lès-Mello	3593	3
60660	Saint-Vaast-lès-Mello	1007	3
60660	Cramoisy	732	3
60660	Mello	645	3
60680	Grandfresnoy	1637	3
60680	Canly	792	3
60700	Pont-Sainte-Maxence	12263	2
60700	Pontpoint	3157	3
60700	Fleurines	1835	3
60700	Saint-Martin-Longueau	1473	3
60700	Sacy-le-Grand	1364	3
60700	Les Ageux	1118	3
60710	Houdancourt	580	3
60730	Ully-Saint-Georges	1911	3
60730	Cauvigny	1458	3
60730	Lachapelle-Saint-Pierre	881	3
60750	Choisy-au-Bac	3362	3
60790	Valdampierre	926	3
60800	Crépy-en-Valois	14374	2
60800	Ormoy-Villers	644	3
60800	Trumilly	553	3
60800	Auger-Saint-Vincent	501	3
60810	Villers-Saint-Frambourg	577	3
60820	Boran-sur-Oise	2122	3
60850	Saint-Germer-de-Fly	1772	3
60850	Cuigy-en-Bray	1055	3
60850	Le Coudray-Saint-Germer	901	3
60860	Saint-Omer-en-Chaussée	1307	3
60860	Marseille-en-Beauvaisis	1293	3
60870	Villers-Saint-Paul	6274	3
60870	Brenouille	2102	3
60880	Jaux	2309	3
60880	Le Meux	1968	3
60880	Armancourt	553	3
60890	Mareuil-sur-Ourcq	1587	3
60930	Bailleul-sur-Thérain	2084	3
60940	Angicourt	1574	3
60940	Cinqueux	1511	3
60940	Monceaux	752	3
60950	Ver-sur-Launette	1189	3
60950	Ermenonville	979	3
60960	Feuquières	1588	3
61000	Alençon	26300	2
61000	Saint-Germain-du-Corbéis	3878	3
61100	Flers	15077	2
61100	La Lande-Patry	1770	3
61100	La Selle-la-Forge	1379	3
61100	Caligny	851	3
61100	Landisacq	762	3
61100	Montilly-sur-Noireau	743	3
61100	La Carneille	578	3
61100	La Chapelle-au-Moine	576	3
61100	La Chapelle-Biche	538	3
61110	Bretoncelles	1453	3
61110	Condé-sur-Huisne	1334	3
61110	Rémalard	1278	3
61120	Vimoutiers	3782	3
61130	Bellême	1577	3
61130	Saint-Germain-de-la-Coudre	826	3
61130	Le Gué-de-la-Chaîne	763	3
61130	Igé	680	3
61140	Bagnoles-de-l'Orne	2413	3
61140	Juvigny-sous-Andaine	1018	3
61150	Écouché	1299	3
61150	Rânes	1073	3
61160	Trun	1310	3
61160	Nécy	512	3
61170	Le Mêle-sur-Sarthe	767	3
61170	Saint-Julien-sur-Sarthe	669	3
61170	Sainte-Scolasse-sur-Sarthe	552	3
61190	Tourouvre	1612	3
61190	Randonnai	830	3
61190	Saint-Maurice-lès-Charencey	601	3
61190	Irai	577	3
61200	Argentan	14315	2
61200	Sarceaux	918	3
61200	Urou-et-Crennes	795	3
61200	Occagnes	607	3
61220	Briouze	1589	3
61220	Bellou-en-Houlme	1117	3
61220	Le Ménil-de-Briouze	550	3
61220	La Coulonche	523	3
61230	Gacé	2099	3
61240	Le Merlerault	907	3
61240	Nonant-le-Pin	534	3
61250	Condé-sur-Sarthe	2232	3
61250	Valframbert	1548	3
61250	Lonrai	1076	3
61250	Radon	1066	3
61250	Héloup	1004	3
61250	Mieuxcé	615	3
61260	Ceton	1904	3
61260	Mâle	768	3
61260	La Rouge	680	3
61290	Longny-au-Perche	1493	3
61290	Neuilly-sur-Eure	629	3
61300	L'Aigle	7970	3
61300	Crulai	943	3
61300	Saint-Ouen-sur-Iton	916	3
61300	Chandai	670	3
61300	Saint-Martin-d'Écublei	616	3
61320	Carrouges	729	3
61340	Berd'huis	1079	3
61340	Nocé	800	3
61340	Saint-Hilaire-sur-Erre	553	3
61350	Saint-Mars-d'Égrenne	683	3
61350	Mantilly	565	3
61370	Échauffour	732	3
61380	Moulins-la-Marche	768	3
61380	Soligny-la-Trappe	700	3
61390	Courtomer	754	3
61400	Mortagne-au-Perche	4076	3
61400	Saint-Langis-lès-Mortagne	897	3
61400	Le Pin-la-Garenne	724	3
61400	Saint-Hilaire-le-Châtel	691	3
61400	La Chapelle-Montligeon	634	3
61400	Mauves-sur-Huisne	609	3
61410	Couterne	1007	3
61420	Saint-Denis-sur-Sarthon	1125	3
61420	La Ferrière-Bochard	687	3
61430	Sainte-Honorine-la-Chardonne	716	3
61440	Saint-André-de-Messei	545	3
61450	La Ferrière-aux-Étangs	1530	3
61450	Banvou	659	3
61470	Le Sap	933	3
61490	Saint-Clair-de-Halouze	872	3
61500	Sées	4377	3
61500	Chailloué	584	3
61500	Essay	540	3
61550	La Ferté-Frênel	676	3
61550	Gauville	596	3
61550	Glos-la-Ferrière	565	3
61560	Bazoches-sur-Hoëne	964	3
61570	Mortrée	1080	3
61570	Almenêches	689	3
61570	Montmerrei	523	3
61600	La Ferté-Macé	5826	3
61600	Magny-le-Désert	1451	3
61600	La Sauvagère	967	3
61600	Saint-Maurice-du-Désert	720	3
61700	Lonlay-l'Abbaye	1197	3
61700	Saint-Bômer-les-Forges	1047	3
61700	Champsecret	1008	3
61700	La Haute-Chapelle	592	3
61790	Saint-Pierre-du-Regard	1346	3
61800	Tinchebray	2610	3
61800	Chanu	1291	3
61800	Frênes	837	3
61800	Saint-Pierre-d'Entremont	712	3
61800	Saint-Cornier-des-Landes	662	3
61800	Montsecret	569	3
62000	Arras	41322	2
62000	Dainville	5635	3
62100	Calais	72915	2
62110	Hénin-Beaumont	26868	2
62111	Bienvillers-au-Bois	623	3
62111	Hébuterne	521	3
62111	Monchy-au-Bois	502	3
62112	Corbehem	2278	3
62112	Gouy-sous-Bellonne	1262	3
62113	Labourse	2368	3
62113	Sailly-Labourse	2140	3
62113	Verquigneul	2020	3
62114	Sains-en-Gohelle	6420	3
62116	Bucquoy	1514	3
62116	Puisieux	678	3
62118	Biache-Saint-Vaast	3960	3
62118	Fampoux	1130	3
62118	Pelves	713	3
62118	Monchy-le-Preux	639	3
62119	Dourges	5651	3
62120	Aire-sur-la-Lys	9874	3
62120	Racquinghem	2329	3
62120	Mametz	2006	3
62120	Roquetoire	1884	3
62120	Wardrecques	1185	3
62120	Campagne-lès-Wardrecques	1160	3
62120	Lambres	1060	3
62120	Wittes	872	3
62120	Blessy	857	3
62120	Saint-Hilaire-Cottes	831	3
62120	Quiestède	653	3
62120	Witternesse	580	3
62121	Achiet-le-Grand	1050	3
62122	Lapugnoy	3334	3
62122	Labeuvrière	1696	3
62123	Beaumetz-lès-Loges	953	3
62123	Wanquetin	706	3
62123	Habarcq	672	3
62123	Simencourt	528	3
62123	Berles-au-Bois	514	3
62124	Bertincourt	925	3
62124	Metz-en-Couture	648	3
62124	Beaumetz-lès-Cambrai	607	3
62126	Wimille	4185	3
62127	Tincques	880	3
62128	Wancourt	664	3
62128	Écoust-Saint-Mein	509	3
62129	Ecques	2017	3
62129	Delettes	1146	3
62129	Thérouanne	1087	3
62129	Herbelles	503	3
62130	Saint-Pol-sur-Ternoise	5145	3
62130	Gauchin-Verloingt	864	3
62130	Roëllecourt	591	3
62130	Hernicourt	519	3
62131	Verquin	3397	3
62131	Vaudricourt	880	3
62132	Hardinghen	1143	3
62132	Fiennes	891	3
62132	Caffiers	719	3
62134	Anvin	780	3
62134	Lisbourg	570	3
62134	Heuchin	566	3
62136	Lestrem	4285	3
62136	La Couture	2689	3
62136	Vieille-Chapelle	781	3
62137	Coulogne	5617	3
62138	Douvrin	5000	3
62138	Auchy-les-Mines	4601	3
62138	Haisnes	4512	3
62138	Billy-Berclau	4433	3
62138	Violaines	3690	3
62140	Hesdin	2182	3
62140	Marconnelle	1191	3
62140	Marconne	1117	3
62140	Huby-Saint-Leu	930	3
62140	Aubin-Saint-Vaast	750	3
62140	Fressin	540	3
62141	Évin-Malmaison	4583	3
62142	Colembert	790	3
62142	Belle-et-Houllefort	541	3
62143	Angres	4033	3
62144	Mont-Saint-Éloi	1004	3
62144	Carency	705	3
62144	Acq	622	3
62144	Villers-au-Bois	550	3
62145	Enquin-les-Mines	1106	3
62145	Estrée-Blanche	949	3
62147	Hermies	1189	3
62149	Annequin	2389	3
62149	Cuinchy	1755	3
62149	Festubert	1310	3
62149	Cambrin	962	3
62150	Houdain	7623	3
62150	Fresnicourt-le-Dolmen	837	3
62150	La Comté	825	3
62151	Burbure	3010	3
62152	Neufchâtel-Hardelot	3762	3
62152	Nesles	945	3
62153	Souchez	2522	3
62153	Ablain-Saint-Nazaire	1773	3
62155	Merlimont	3081	3
62156	Vis-en-Artois	657	3
62157	Allouagne	3037	3
62159	Vaulx-Vraucourt	1069	3
62160	Bully-les-Mines	12726	2
62160	Aix-Noulette	3841	3
62161	Duisans	1179	3
62161	Agnez-lès-Duisans	661	3
62162	Vieille-Église	1422	3
62162	Saint-Omer-Capelle	1137	3
62164	Ambleteuse	1909	3
62164	Audresselles	701	3
62170	Saint-Josse	1184	3
62170	Wailly-Beaucamp	999	3
62170	Brimeux	813	3
62170	Écuires	781	3
62170	Attin	697	3
62170	Bréxent-Énocq	675	3
62170	Neuville-sous-Montreuil	661	3
62170	La Calotterie	646	3
62170	Sorrus	646	3
62170	Campigneulles-les-Petites	580	3
62170	Beussent	516	3
62172	Bouvigny-Boyeffles	2453	3
62176	Camiers	2737	3
62179	Wissant	1051	3
62179	Audinghen	593	3
62180	Rang-du-Fliers	4082	3
62180	Verton	2280	3
62180	Conchil-le-Temple	1087	3
62185	Fréthun	1103	3
62185	Saint-Tricat	674	3
62187	Dannes	1304	3
62190	Lillers	10053	2
62190	Ham-en-Artois	1013	3
62190	Ames	637	3
62190	Bourecq	582	3
62196	Hesdigneul-lès-Béthune	821	3
62199	Gosnay	1017	3
62200	Boulogne-sur-Mer	42680	2
62210	Avion	17947	2
62215	Oye-Plage	5387	3
62217	Achicourt	8045	3
62217	Beaurains	5053	3
62217	Agny	1948	3
62217	Tilloy-lès-Mofflaines	1419	3
62217	Wailly	1045	3
62217	Mercatel	605	3
62217	Neuville-Vitasse	504	3
62218	Loison-sous-Lens	5229	3
62219	Longuenesse	11081	2
62220	Carvin	17102	2
62221	Noyelles-sous-Lens	6849	3
62223	Saint-Laurent-Blangy	6242	3
62223	Sainte-Catherine	3406	3
62223	Anzin-Saint-Aubin	2651	3
62223	Feuchy	1051	3
62223	Athies	1005	3
62223	Roclincourt	787	3
62224	Équihen-Plage	2903	3
62230	Outreau	14482	2
62231	Sangatte	4697	3
62231	Coquelles	2369	3
62231	Peuplingues	736	3
62232	Annezin	5756	3
62232	Vendin-lès-Béthune	2386	3
62232	Hinges	2232	3
62232	Fouquereuil	1234	3
62232	Fouquières-lès-Béthune	1086	3
62240	Desvres	5190	3
62240	Longfossé	1409	3
62240	Crémarest	791	3
62240	Wirwignes	738	3
62240	Quesques	616	3
62240	Lottinghen	541	3
62250	Marquise	5158	3
62250	Ferques	1853	3
62250	Landrethun-le-Nord	1197	3
62250	Saint-Inglevert	730	3
62260	Auchel	10993	2
62260	Cauchy-à-la-Tour	2954	3
62260	Ferfay	932	3
62260	Amettes	503	3
62270	Frévent	3750	3
62270	Boubers-sur-Canche	607	3
62280	Saint-Martin-Boulogne	11117	2
62290	Nœux-les-Mines	12242	2
62300	Lens	34190	2
62300	Éleu-dit-Leauwette	2872	3
62310	Fruges	2521	3
62310	Coupelle-Vieille	576	3
62320	Drocourt	2988	3
62320	Bois-Bernard	830	3
62320	Acheville	624	3
62330	Isbergues	9199	3
62330	Guarbecque	1411	3
62340	Guînes	5787	3
62340	Andres	1528	3
62340	Hames-Boucres	1451	3
62340	Bouquehault	703	3
62340	Bonningues-lès-Calais	632	3
62350	Saint-Venant	3035	3
62350	Calonne-sur-la-Lys	1616	3
62350	Robecq	1306	3
62350	Busnes	1257	3
62350	Saint-Floris	536	3
62360	Saint-Étienne-au-Mont	5083	3
62360	Condette	2574	3
62360	Hesdin-l'Abbé	1892	3
62360	La Capelle-lès-Boulogne	1530	3
62360	Baincthun	1345	3
62360	Isques	1161	3
62360	Hesdigneul-lès-Boulogne	681	3
62370	Audruicq	5048	3
62370	Saint-Folquin	2190	3
62370	Zutkerque	1716	3
62370	Nortkerque	1632	3
62370	Ruminghem	1598	3
62370	Sainte-Marie-Kerque	1521	3
62370	Offekerque	1122	3
62370	Guemps	1002	3
62370	Polincove	800	3
62370	Nouvelle-Église	522	3
62380	Lumbres	3783	3
62380	Esquerdes	1560	3
62380	Wavrans-sur-l'Aa	1325	3
62380	Elnes	929	3
62380	Nielles-lès-Bléquin	872	3
62380	Dohem	795	3
62380	Cléty	685	3
62380	Coulomby	679	3
62380	Seninghem	650	3
62380	Setques	639	3
62380	Ouve-Wirquin	529	3
62380	Wismes	513	3
62390	Auxi-le-Château	2883	3
62400	Béthune	25430	2
62400	Locon	2293	3
62400	Essars	1632	3
62410	Wingles	8239	3
62410	Meurchin	3735	3
62410	Hulluch	3072	3
62420	Billy-Montigny	8224	3
62430	Sallaumines	9649	3
62440	Harnes	12204	2
62450	Bapaume	4062	3
62450	Ligny-Thilloy	566	3
62460	Divion	6971	3
62460	Diéval	779	3
62460	Ourton	773	3
62470	Calonne-Ricouart	5643	3
62470	Camblain-Châtelain	1726	3
62480	Le Portel	9705	3
62490	Vitry-en-Artois	4479	3
62490	Izel-lès-Équerchin	929	3
62490	Noyelles-sous-Bellonne	822	3
62490	Quiéry-la-Motte	738	3
62490	Sailly-en-Ostrevent	719	3
62490	Tortequesne	716	3
62500	Saint-Omer	14064	2
62500	Saint-Martin-au-Laërt	3777	3
62500	Tatinghem	1756	3
62500	Tilques	1109	3
62500	Zudausques	842	3
62500	Clairmarais	621	3
62500	Quelmes	562	3
62500	Salperwick	506	3
62520	Le Touquet-Paris-Plage	4538	3
62530	Hersin-Coupigny	6161	3
62530	Servins	1059	3
62540	Marles-les-Mines	5747	3
62540	Lozinghem	1245	3
62550	Pernes	1627	3
62550	Floringhem	860	3
62550	Bours	592	3
62550	Valhuon	580	3
62560	Fauquembergues	1000	3
62560	Thiembronne	777	3
62560	Verchocq	626	3
62560	Merck-Saint-Liévin	606	3
62560	Renty	595	3
62560	Coyecques	580	3
62560	Avroult	552	3
62570	Wizernes	3276	3
62570	Helfaut	1642	3
62570	Hallines	1273	3
62570	Pihem	985	3
62575	Blendecques	5196	3
62575	Heuringhem	1320	3
62580	Vimy	4305	3
62580	Givenchy-en-Gohelle	2041	3
62580	Neuville-Saint-Vaast	1518	3
62580	Bailleul-Sir-Berthoult	1249	3
62580	Thélus	1234	3
62580	Arleux-en-Gohelle	820	3
62580	Willerval	663	3
62580	Gavrelle	577	3
62580	Farbus	538	3
62590	Oignies	9861	3
62600	Berck	15171	2
62600	Groffliers	1463	3
62610	Ardres	4245	3
62610	Brêmes	1302	3
62610	Balinghem	1165	3
62610	Louches	937	3
62610	Landrethun-lès-Ardres	708	3
62610	Rodelinghem	549	3
62610	Nielles-lès-Ardres	521	3
62620	Barlin	7514	3
